Address,arithmetic,clean,reentrancy,time_manipulation,TOD,"('PUSH1',)","('MSTORE',)","('CALLDATASIZE',)","('COMPARASION',)","('PUSH2',)","('JUMPI',)","('CALLDATALOAD',)","('PUSH',)","('SWAP',)","('ARITHMETIC_OP',)","('PUSH4',)","('LOGIC_OP',)","('DUP',)","('EQ',)","('JUMPDEST',)","('REVERT',)","('CALLVALUE',)","('ISZERO',)","('POP',)","('JUMP',)","('MLOAD',)","('RETURN',)","('STOP',)","('SLOAD',)","('SHA3',)","('CONSTANT2',)","('SSTORE',)","('LOG',)","('CONSTANT1',)","('CALL',)","('RETURNDATASIZE',)","('RETURNDATACOPY',)","('INVALID',)","('SELFBALANCE',)","('LOG0',)","('SHR',)","('SAR',)","('DELEGATECALL',)","('CODESIZE',)","('GASPRICE',)","('CALLCODE',)","('BALANCE',)","('CALLDATACOPY',)","('SHL',)","('EXTCODESIZE',)","('GAS',)","('CODECOPY',)","('STATICCALL',)","('SELFDESTRUCT',)","('CREATE2',)","('BYTE',)","('PUSH3',)","('MSTORE8',)","('EXTCODECOPY',)","('CHAINID',)","('MSIZE',)","('GETPC',)","('SIGNEXTEND',)","('CREATE',)","('EXTCODEHASH',)"
timed_crowdsale,,,,1,,15,2,1,2,,3,1,2,6,3,3,1,9,1,5,2,1,6,4,2,2,1,1,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
time_manipulation_1,,,,1,,330,69,16,13,155,83,22,78,304,226,27,104,455,41,133,33,24,103,218,53,48,13,12,30,21,21,14,4,19,4,6,4,8,,,,,,,,1,3,,,,,,1,,,,8,,,,,,,,
time_manipulation_10,,,,1,,1023,160,34,89,653,317,49,238,931,600,149,326,1381,147,533,156,76,290,624,234,164,49,52,122,37,70,51,13,67,12,26,12,47,,,4,1,1,,,,10,2,6,3,2,,,,,,21,,1,,,1,,1,
time_manipulation_11,,,,1,,630,109,19,28,447,241,20,314,518,448,63,282,983,139,352,161,55,361,408,110,126,10,49,67,3,120,16,5,41,29,58,29,29,1,1,,,,,,,27,,,,,,1,1,,1,13,,,,,1,,,1
time_manipulation_12,,,,1,,511,93,19,44,249,139,28,139,445,336,31,179,676,59,209,62,29,174,281,73,62,13,16,50,29,36,23,7,23,4,8,4,18,,,,,,,1,,4,2,,,,,,,,,9,,,,,,,,
time_manipulation_13,,,,1,,632,122,29,57,389,212,38,202,552,444,73,203,975,100,316,122,51,232,428,112,116,21,33,51,1,47,22,8,42,10,23,11,14,,,2,,,,,,7,2,3,3,3,2,1,,,,15,,,,,,,,
time_manipulation_14,,,,1,,2067,484,24,166,615,324,45,407,1196,1171,99,518,1764,108,467,127,39,289,588,153,206,23,17,153,195,48,56,5,33,11,34,14,106,,1,1,,,,,,7,7,5,5,6,,3,,,,11,1,,,,,1,,
time_manipulation_15,,,,1,,1055,168,31,109,506,269,60,214,987,788,78,326,1576,95,415,150,53,415,694,149,167,24,31,108,23,43,59,15,41,8,33,12,46,,,,,1,1,,,4,8,,8,8,,5,,1,,17,1,,,1,,,,1
time_manipulation_16,,,,1,,1095,177,57,100,704,360,80,302,1044,633,139,371,1558,171,602,191,86,491,718,260,132,39,82,71,62,91,45,13,88,15,28,14,47,1,1,,1,,,,,14,,,,,,,,1,,30,3,1,,,,,,
time_manipulation_17,,,,1,,2403,664,31,194,1086,438,35,301,1322,1810,152,355,2903,167,808,149,69,610,1126,370,487,27,58,311,34,63,129,2,71,14,28,14,102,,,,,,4,1,,11,1,,,,4,,,,,32,,,,1,1,,,
time_manipulation_18,,,,1,,813,168,20,41,357,169,44,196,609,556,177,444,930,98,234,79,27,126,335,72,58,6,24,84,52,31,37,6,27,9,16,8,23,,,1,,1,,,,7,,,,,6,,,,,9,,,,,1,,,
time_manipulation_19,,,,1,,442,88,18,36,254,133,25,115,380,285,43,131,618,62,208,66,29,174,273,84,64,13,16,27,22,36,13,5,34,6,12,7,19,1,,,,,,2,,7,,,,,4,,,,,10,,,,,,,,
time_manipulation_20,,,,1,,1038,177,42,77,600,297,55,313,953,611,114,385,1371,146,495,161,71,430,600,199,135,31,61,89,57,73,42,21,63,10,20,11,40,,,,1,,,,1,10,2,,,,,,,,,21,,,,,,,,
time_manipulation_21,,,,1,,676,135,24,54,342,176,35,180,584,387,64,223,882,79,292,94,40,252,381,118,83,19,22,46,46,47,25,10,36,6,12,7,20,,,,,,,,,6,2,1,,,,,,,,12,1,,,,,,,
time_manipulation_22,,,,1,,515,105,15,42,240,132,21,133,396,349,42,112,715,55,190,82,26,133,309,63,80,9,38,46,10,27,21,5,24,7,21,9,11,,,1,,,,,,4,,3,3,3,6,2,1,,,8,,,,1,,1,,
time_manipulation_23,,,,1,,502,88,18,43,253,142,26,142,436,335,31,181,672,62,212,63,29,183,279,73,62,12,17,49,27,38,23,7,27,5,10,5,19,,,,1,,,,,5,2,,1,,,,,,,9,,,,,,,,
time_manipulation_24,,,,1,,2318,568,60,202,1113,560,110,569,1863,1598,186,651,3569,207,899,299,107,580,1447,366,408,47,84,101,95,109,53,26,104,19,48,23,43,,,3,,3,1,11,,14,41,13,10,8,29,4,,,,33,,,,,,2,,1
time_manipulation_25,,,,1,,328,57,11,25,172,98,15,99,245,201,30,101,446,45,142,59,19,89,217,50,59,6,17,22,2,21,10,5,22,5,19,7,17,,,2,,,,,,3,2,4,3,4,1,2,,1,1,7,,1,,,,2,,
time_manipulation_26,,,,1,,675,136,25,50,354,195,36,174,569,414,67,208,920,90,301,96,45,187,400,116,95,21,44,43,40,51,26,9,49,11,20,10,26,,,1,1,,,,,10,,,,,,,,,,14,,,,,,,1,
time_manipulation_27,,,,1,,462,61,18,42,312,168,19,149,356,278,63,175,610,79,260,88,32,142,290,100,58,14,25,50,16,61,21,5,34,8,23,9,25,,,2,,,,,,5,,4,4,4,,1,1,,,11,,1,,,,1,,
time_manipulation_28,,,,1,,767,131,32,79,475,251,43,189,657,486,88,218,1092,113,398,126,58,240,482,162,115,29,34,60,30,55,27,9,64,9,18,9,43,,,3,,1,,3,,9,2,1,,2,4,,,,,19,,,,,,2,,1
time_manipulation_29,,,,1,,1347,366,37,77,555,283,92,414,1094,806,110,473,1668,122,445,153,64,261,696,176,155,23,41,88,97,82,41,12,63,12,32,15,34,,1,2,,,,1,,8,,17,2,5,1,3,,,,18,1,,,,,,,
time_manipulation_3,,,,1,,635,100,28,50,367,196,37,188,579,426,70,241,885,91,307,107,50,253,393,113,91,23,38,57,25,47,30,9,45,8,17,8,23,,,,,,,,,6,2,,2,2,,,,,,17,,,,,,,,
time_manipulation_30,,,,1,,1052,168,32,109,506,269,61,216,986,789,77,326,1570,95,415,150,53,415,695,148,165,26,37,108,23,42,59,15,41,7,33,13,35,,,,,,,,,6,6,,7,8,,5,,1,1,17,,,1,1,,1,1,
time_manipulation_31,,,,1,,775,112,39,69,468,261,57,197,749,523,86,253,1131,117,403,142,68,336,505,144,119,36,31,61,25,50,33,10,54,9,19,9,27,,,,,,,,,7,1,,2,2,,,,,,20,,,1,,,,,
time_manipulation_32,,,,1,,675,135,24,55,343,176,35,179,582,390,64,223,883,79,293,95,40,252,381,118,84,19,36,47,46,48,25,10,36,6,12,7,32,,,,,,,,,6,2,,,,,,,,1,12,,,,,,,,
time_manipulation_33,,,,1,,270,61,9,25,112,62,14,52,221,171,20,70,354,21,94,29,15,65,148,37,40,11,6,23,18,13,9,4,10,1,3,1,11,,,1,,,,,,2,,,,,,,,,,3,,,,,,,,
time_manipulation_34,,,,1,,334,53,12,32,197,110,13,78,258,218,35,107,450,47,166,55,25,141,192,58,46,12,14,37,14,27,12,3,26,4,8,4,19,,,,,,,,,4,,,,1,,,,1,,8,,,2,,,,1,
time_manipulation_35,,,,1,,790,162,37,55,424,228,51,219,692,501,70,238,1099,114,368,124,54,316,498,143,108,23,33,46,35,58,27,7,56,10,21,10,27,,,,1,,,,1,10,,,,,,,,,,21,,,,,,,,
time_manipulation_37,,,,1,,465,62,18,40,310,166,18,151,353,277,63,176,599,79,258,86,32,140,286,100,58,14,30,54,16,63,21,7,35,9,22,9,32,,,4,,,,,,5,,4,4,4,,1,,,,12,,,,,,3,,
time_manipulation_38,,,,1,,881,128,36,80,562,303,43,222,754,635,91,292,1347,143,489,158,68,432,625,181,170,26,92,50,8,59,35,13,76,13,30,14,85,1,,,,1,2,2,1,12,5,1,3,3,2,2,,1,8,27,6,,,,,,1,
time_manipulation_39,,,,1,,753,113,38,70,513,276,45,206,652,518,85,232,1149,132,446,151,64,390,546,170,142,24,62,41,6,56,29,14,69,12,29,14,55,,,,,,,,1,11,3,,3,2,,2,,,,24,,,,,1,,,
time_manipulation_4,,,,1,,772,137,33,36,432,233,42,222,665,504,81,287,1124,118,371,122,56,362,541,138,112,21,40,60,35,73,32,7,55,16,33,16,18,,,,,,,,,11,2,,9,5,1,,,,1,19,1,,,,,,,
time_manipulation_40,,,,1,,506,50,17,57,322,183,17,109,344,269,51,149,557,88,265,83,36,146,242,89,56,14,27,65,14,41,27,9,35,7,14,7,42,,,1,,1,,,,7,,,,,,,1,,,12,1,,,,,1,,1
time_manipulation_42,,,,1,,1117,163,44,122,722,406,54,237,887,667,129,322,1540,176,610,188,102,373,690,232,160,49,49,114,43,77,50,7,93,16,32,16,33,,,2,,,,,,15,,,,,,,,,,30,,,,,,1,,
time_manipulation_43,,,,1,,746,132,31,61,412,219,42,225,656,477,80,285,1004,98,339,114,53,218,433,131,99,25,43,62,39,59,34,11,46,9,19,10,22,,,2,,,,2,,7,1,2,2,2,,,,,,18,,,,,1,,,
time_manipulation_44,,,,1,,271,61,9,23,112,62,15,51,220,168,20,71,354,22,94,29,15,65,148,37,40,11,6,23,18,13,9,4,9,1,2,1,3,,,3,,,,,,1,,,,,,,,,,3,,,,,,1,,
time_manipulation_45,,,,1,,976,191,44,40,493,258,59,263,873,644,91,325,1345,135,422,121,76,391,622,168,144,39,65,101,60,72,46,16,61,10,20,10,26,,,1,,,,,,10,,,,,,,,,,21,,,,,,,,
time_manipulation_46,,,,1,,406,40,20,41,278,155,22,89,347,238,47,113,546,76,233,85,37,130,259,85,51,12,25,40,12,33,22,3,35,7,14,8,15,,,1,,,,,,9,,,,,,,,,,11,,,,,,,1,
time_manipulation_47,,,,1,,422,39,20,58,336,179,28,110,402,287,52,145,735,75,279,103,39,163,327,107,69,13,26,31,7,27,21,8,37,6,12,6,9,,,1,,,,,,6,10,,,,,,,,,13,,,,,,,,
time_manipulation_48,,,,1,,549,66,20,73,389,198,31,109,544,396,54,167,959,75,317,106,40,188,411,130,94,14,26,40,18,27,31,9,39,6,12,6,8,,,1,,,,1,,6,17,,,,,,,,,13,,,,,,,,
time_manipulation_49,,,,1,,979,192,46,41,494,258,61,262,875,645,91,327,1348,134,422,121,77,391,622,168,144,40,43,101,60,74,46,16,60,10,21,11,50,1,,,,1,,1,,10,,,,1,,,1,,,21,,2,,,,,,1
time_manipulation_50,,,,1,,892,168,43,39,511,260,58,231,874,637,94,279,1318,140,436,114,70,379,623,180,160,35,45,68,35,58,33,12,69,12,24,12,36,,1,,,,1,1,,12,4,1,,,,,1,,1,23,,,,,,,,
time_manipulation_51,,,,1,,330,69,16,13,155,83,22,78,304,226,27,104,455,41,133,33,24,103,218,52,48,13,14,30,21,21,14,4,19,3,6,3,7,,,,,,,,,4,,,,,,,,,,8,,,,,,,,
time_manipulation_52,,,,1,,631,99,27,51,366,195,37,187,585,427,70,241,891,91,307,108,50,254,393,113,91,23,47,57,26,47,30,9,46,8,17,9,44,1,,,,,1,,,6,1,,4,2,1,,,,,17,,,,1,,,,1
time_manipulation_53,,,,1,,772,138,33,35,432,233,42,223,665,504,81,288,1122,118,371,122,56,362,540,138,112,21,41,61,34,75,32,9,54,16,33,16,25,,,,,,,,,10,2,,9,5,,,,,,19,,1,,,1,,,
time_manipulation_54,,,,1,,664,97,31,44,401,218,40,177,575,377,65,214,922,112,352,118,51,305,430,136,90,21,39,41,31,51,26,10,57,12,25,13,35,,1,,,,,,,12,,,1,,,,,,,16,1,1,,1,1,,,
time_manipulation_55,,,,1,,456,98,16,38,195,112,25,99,358,282,31,128,621,42,168,58,24,119,264,61,59,15,12,38,29,25,16,5,18,4,8,4,7,,,1,,,,,,3,1,1,1,1,,,,,,7,,,,,1,,,
time_manipulation_56,,,,1,,829,101,37,100,564,312,50,220,744,497,109,270,1196,135,473,166,68,290,539,179,116,27,47,70,27,67,29,10,64,15,36,16,54,1,,2,,,,,,14,,3,3,5,,2,,1,,19,,,,,,3,,
time_manipulation_57,,,,1,,1013,185,43,98,569,301,62,222,916,649,111,312,1449,125,478,151,68,333,637,193,142,40,34,78,48,61,37,10,59,10,20,10,32,,1,4,,,,,,8,2,2,2,2,,,,,1,21,,1,,,,,,1
time_manipulation_58,,,,1,,1027,162,35,87,654,317,49,239,932,596,150,326,1380,147,533,155,77,290,624,234,164,48,50,120,37,69,51,15,68,12,25,12,41,1,,4,,1,,,,10,1,6,2,2,,,,,,21,,,,1,,,,
time_manipulation_59,,,,1,,626,108,18,27,446,240,19,313,515,444,63,280,982,139,351,161,55,360,408,109,126,10,76,67,3,120,15,3,39,29,58,29,14,,,,,,,,,27,,,,1,,,1,,,13,,,,,,,,
time_manipulation_6,,,,1,,664,97,29,43,401,218,40,178,573,374,65,214,922,112,352,118,51,306,430,136,88,22,46,41,31,52,26,10,56,12,24,12,35,2,,1,,,,,,12,,,,,,,1,,,16,,,1,,,,,
time_manipulation_60,,,,1,,511,93,19,44,249,139,28,140,443,337,31,178,673,59,209,62,29,174,281,73,62,13,17,50,29,36,23,8,23,4,8,4,16,,,,,,,,,4,2,,,,,,,,,9,,,,,,,,
time_manipulation_61,,,,1,,632,122,29,57,390,212,38,203,553,446,72,202,978,100,316,122,51,232,428,112,116,21,32,51,1,47,22,8,41,10,23,11,14,,,2,,,,,,7,2,3,3,3,2,1,,,,15,,,,,,1,,
time_manipulation_62,,,,1,,2067,485,24,166,615,324,43,408,1195,1168,98,516,1764,108,467,127,39,289,588,153,206,23,16,153,194,47,56,5,31,11,34,14,94,,,1,,,1,,,7,6,6,5,6,,3,,,,10,1,,,,,1,,
time_manipulation_63,,,,1,,1056,169,31,109,505,269,60,214,986,788,78,326,1572,94,415,150,53,415,695,148,165,25,32,108,25,43,59,14,44,7,33,12,56,,,,1,,,,2,4,7,2,7,8,,5,,,,17,1,,,1,,,,
time_manipulation_64,,,,1,,1094,176,57,97,704,361,81,304,1041,630,137,371,1559,171,602,191,87,491,718,259,132,38,65,71,61,91,45,17,85,14,28,15,51,,1,1,,,,,,15,,,1,,,,,,1,31,,,1,1,1,1,1,
time_manipulation_65,,,,1,,2403,665,31,194,1086,438,36,301,1323,1809,152,356,2900,167,809,149,69,610,1126,370,487,27,43,311,35,63,130,2,71,14,28,14,100,,,,,,4,1,,11,,,1,,4,,,,,31,1,,,,,2,,
time_manipulation_66,,,,1,,813,168,20,40,357,169,44,195,611,556,177,444,927,98,234,79,26,126,335,72,58,6,23,84,52,30,37,6,27,8,16,8,17,,1,1,,,,,,7,,,,,6,,,,,9,,,,,1,,,
time_manipulation_67,,,,1,,441,88,17,34,253,132,24,116,381,285,43,131,620,62,208,66,29,174,272,84,64,13,43,27,22,36,13,4,35,6,12,6,12,,,,,,,2,,6,,,,,4,,,,,10,,,,,,,,
time_manipulation_68,,,,1,,1042,178,43,78,601,298,56,312,955,611,113,386,1370,144,495,162,71,431,600,199,135,31,52,89,57,73,42,21,63,10,20,11,41,,,,,,,,,10,2,,1,,,,,,1,21,,,,,,1,,
time_manipulation_69,,,,1,,675,135,24,55,342,177,35,180,581,390,64,223,884,79,292,94,40,252,381,118,83,19,23,46,46,48,25,10,36,6,12,6,39,,,,,,,1,,6,2,,,,,,,,1,12,1,,,,,,,
time_manipulation_7,,,,1,,456,98,16,38,195,112,25,99,358,281,31,128,620,42,168,58,24,119,264,61,59,14,10,38,29,25,16,5,18,4,8,4,12,,,1,,,,,,3,1,1,1,1,,,,,,7,,,,,,,,1
time_manipulation_70,,,,1,,515,105,15,42,239,132,21,134,399,349,42,112,717,55,190,82,27,133,309,62,80,9,20,46,10,28,21,4,25,8,21,9,19,,1,1,,,,,,4,,3,3,3,6,2,1,,1,8,,,,1,,1,,
time_manipulation_71,,,,1,,502,88,18,43,253,142,26,143,434,335,31,181,672,63,212,63,29,183,279,73,62,12,18,49,27,39,23,7,26,5,10,5,21,,,1,,,,,,5,2,,,,,,,,,9,,,,,,,,
time_manipulation_72,,,,1,,2313,565,60,200,1112,560,111,571,1861,1599,185,654,3563,207,899,299,107,582,1448,365,408,47,65,101,95,110,54,26,103,18,48,24,45,,,2,,,,12,,14,42,13,11,8,29,5,,,,33,,,,1,,2,,1
time_manipulation_73,,,,1,,325,55,10,23,172,97,15,98,245,199,30,100,446,45,142,61,19,89,217,50,59,6,13,22,2,20,10,3,19,5,17,7,16,,,2,,,,,,3,1,5,3,4,1,2,,,1,7,,,,,,,,
time_manipulation_74,,,,1,,679,137,27,53,355,196,36,173,571,415,66,207,924,89,301,96,45,186,400,117,95,20,25,43,41,49,26,10,49,10,20,10,37,,,2,,1,,,,10,1,1,1,,,,,,,14,,,,,1,,,
time_manipulation_75,,,,1,,465,62,19,42,312,168,19,150,356,277,63,175,610,79,260,89,32,142,290,100,58,14,42,50,16,62,21,5,36,8,22,10,26,1,,2,,,,,,5,,4,4,4,1,1,,1,,11,,,,,,1,,
time_manipulation_76,,,,1,,767,132,32,79,475,251,43,189,653,490,88,220,1089,113,398,126,59,240,482,161,115,28,34,60,30,53,27,6,65,9,18,10,32,,,4,,1,,2,,9,2,,,,4,,1,,,18,,,,,,3,,
time_manipulation_77,,,,1,,1349,367,37,76,555,282,92,415,1096,806,111,474,1663,122,443,152,64,262,696,176,155,23,57,88,97,83,41,12,62,12,32,15,31,,,2,,,,1,,9,,17,2,5,1,4,1,,,18,1,,,,,1,,
time_manipulation_78,,,,1,,1053,168,30,107,505,268,59,214,984,789,77,327,1570,95,415,150,53,415,694,148,166,24,61,108,23,42,59,14,42,7,33,12,36,,,,,,,,,4,6,,7,8,,5,,,,17,,,,,,,,
time_manipulation_79,,,,1,,676,135,24,54,343,177,36,179,582,388,64,223,884,79,292,94,40,252,382,118,83,20,23,46,46,47,25,10,36,6,13,7,43,,,,,,,,,6,2,,,,1,1,,1,,12,,,,,,,,
time_manipulation_8,,,,1,,829,101,37,98,564,311,50,224,740,493,109,270,1193,135,472,165,68,290,539,179,116,27,46,70,26,67,29,10,63,14,35,16,27,,,2,,,1,,,13,,3,3,3,1,2,,,,19,,,,1,,3,,
time_manipulation_80,,,,1,,270,61,9,23,112,62,14,51,219,168,20,70,354,21,94,29,15,66,148,37,40,11,5,23,18,13,9,4,8,1,2,1,8,,1,1,,,,,,1,1,1,,1,,,,,,3,,,,,,,,1
time_manipulation_81,,,,1,,334,53,12,32,197,110,13,78,255,217,35,107,449,47,166,55,25,141,191,58,46,12,14,37,14,28,12,4,26,4,8,4,9,,,,,,,,,4,,,,,,,,,,8,,,,,,,,
time_manipulation_82,,,,1,,791,162,37,51,424,228,51,218,693,500,70,239,1095,115,368,124,54,316,499,143,108,23,34,46,35,58,27,8,56,10,21,10,44,,,,,,,,,10,,,,,1,,,1,,21,,,,,,,,
time_manipulation_83,,,,1,,464,62,18,40,310,166,18,151,352,275,63,177,596,79,258,86,32,140,286,100,58,14,30,54,16,63,21,6,35,8,22,9,28,,1,2,,2,1,,,5,,4,4,4,1,1,,,,11,,,,,,3,,
time_manipulation_84,,,,1,,894,130,41,82,566,307,46,224,749,633,89,293,1347,143,488,159,68,431,625,181,170,27,43,50,7,63,34,13,73,12,30,15,62,2,,,1,,2,1,1,12,3,,3,2,2,2,,1,8,27,6,1,,1,1,,1,
time_manipulation_85,,,,1,,754,111,38,67,512,275,45,209,649,517,85,234,1148,132,446,153,64,390,545,170,140,24,42,40,6,56,29,13,67,11,28,13,56,,,,,,,,,11,3,1,3,4,,3,,,,24,,,1,,2,2,,1
time_manipulation_86,,,,1,,506,50,17,57,322,182,17,109,344,269,51,149,556,88,265,83,36,146,243,89,56,13,26,65,14,41,27,9,35,7,14,8,41,,,1,,,,,,8,,,,,,,1,,,12,,1,,,,,,
time_manipulation_87,,,,1,,1120,164,44,122,722,406,55,237,893,667,129,322,1541,176,610,188,102,373,689,232,160,49,52,114,44,78,50,8,91,16,32,16,44,1,,2,,1,,,1,16,,,,,1,,,,,30,,,,,,2,,1
time_manipulation_88,,,,1,,746,131,31,63,412,219,42,226,656,479,80,285,1003,98,339,114,53,218,433,130,99,24,48,62,39,60,34,11,49,9,19,9,25,,,2,,,,,1,7,1,2,3,2,,,,,,18,1,1,,1,,2,,1
time_manipulation_89,,,,1,,270,61,9,23,112,62,15,53,219,167,20,70,354,21,94,29,15,65,148,37,40,11,4,23,18,13,9,4,8,1,2,1,5,,,1,,,,,,1,,,,,,,,,,3,,,,,,,,
time_manipulation_9,,,,1,,1016,186,44,99,569,301,62,223,918,649,110,314,1450,125,479,150,68,333,637,191,142,40,36,79,49,61,37,10,60,10,20,11,38,,1,3,,3,,,1,8,2,2,3,2,,,,,,21,,1,1,,,,1,
time_manipulation_90,,,,1,,980,192,46,40,494,258,60,263,873,643,91,326,1342,135,422,121,76,391,622,168,144,39,41,101,60,72,46,16,62,11,20,10,26,,1,,,1,1,,,10,,,,,,,,,,21,1,,,,,,,
time_manipulation_91,,,,1,,407,40,20,42,278,155,22,88,346,237,47,113,547,76,233,85,37,130,260,85,51,12,25,40,12,33,22,5,36,7,14,7,16,,,1,,,,1,,9,,,,,,,,,,11,,,,,,,,
time_manipulation_92,,,,1,,422,39,20,58,336,179,28,110,402,287,52,145,736,75,279,103,40,163,327,107,69,13,26,30,7,27,21,8,37,7,12,6,12,,,1,,,,,,6,10,1,,,,,,,,13,,,,,,,,
time_manipulation_93,,,,1,,549,66,20,73,389,198,31,109,544,396,54,167,959,75,317,106,40,188,411,130,94,14,27,40,18,27,31,8,38,6,12,6,8,,,1,,,,,,6,17,,,,,1,,,,13,,,,,,,,
time_manipulation_94,,,,1,,976,191,44,39,494,258,60,265,872,644,91,325,1344,134,422,121,77,391,622,169,144,39,41,101,60,72,46,16,60,10,20,12,15,,,,,,,,,10,,,,1,,,,,,21,,,,,,,1,
time_manipulation_95,,,,1,,897,170,44,41,512,260,58,227,874,635,93,279,1320,141,436,114,70,379,623,180,160,36,60,68,34,58,33,12,67,12,24,12,49,,,,,1,,,,12,4,1,,,1,,1,1,,26,,,,,,,,
ERC20,,,,,1,161,52,6,6,39,19,11,69,152,81,11,68,190,11,36,15,5,41,68,17,16,5,23,10,23,10,6,5,,,1,,14,,,,,,,,,,,,,,,1,,,,,,,,,,,,
eth_tx_order_dependence_minimal,,,,,1,52,4,,1,34,15,2,11,43,28,6,16,58,6,28,11,5,26,19,10,10,3,3,11,1,2,2,1,,2,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,1
FindThisHash,,,,,1,40,7,2,3,15,8,3,6,37,28,3,15,64,3,13,5,2,9,31,5,12,1,2,,2,1,,1,,1,2,1,18,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,
odds_and_evens,,,,,1,118,6,,6,44,16,3,18,84,72,3,29,79,7,26,,3,16,65,13,11,1,2,15,,4,8,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
TOD_10,,,,,1,2174,326,56,133,1137,514,71,405,1665,1286,198,586,2606,183,819,314,127,501,1078,339,382,38,104,291,81,92,94,15,7,66,133,67,19,,,4,2,,,,1,,2,6,2,2,,,,,,,,,,,,,,
TOD_11,,,,,1,1516,245,37,50,778,376,38,437,1050,968,90,467,1853,174,555,267,90,575,747,179,294,2,90,182,40,139,46,4,,67,135,67,16,,,,,,,,1,21,,,,,,,1,,,,,,,,,,,
TOD_12,,,,,1,1070,171,30,63,482,235,39,220,809,667,54,304,1272,83,355,140,54,351,509,123,170,11,43,131,49,49,44,7,,30,60,30,8,,,,,,,,,,2,,,,,,,,,,,,,,,,,
TOD_13,,,,,1,1635,273,49,95,813,390,59,350,1192,1052,117,426,2065,146,580,254,94,421,838,208,312,13,81,188,41,70,60,8,,56,115,57,10,,,2,,,,,1,1,2,3,3,3,3,1,,,,,,,,,,,,
TOD_14,,,,,1,2670,606,38,190,858,420,58,494,1584,1578,128,647,2475,132,617,192,66,385,841,215,340,18,46,226,226,56,79,6,2,35,81,38,96,1,,1,,,,,1,1,6,5,5,6,,3,1,,,3,1,,,,,,,
TOD_15,,,,,1,2058,300,50,135,924,447,80,368,1620,1383,107,560,2645,144,675,293,94,725,1098,230,352,13,88,254,59,73,97,14,3,59,134,62,45,,,1,,,,,,,7,,7,8,1,5,1,,1,1,,,1,,,,1,
TOD_16,,,,,1,2714,405,87,158,1368,627,112,535,2077,1586,203,736,3250,225,997,408,151,960,1346,401,442,27,126,311,121,121,105,13,4,91,182,90,13,,,1,,,1,,1,,,,,,,,,,1,1,1,1,,,,,,
TOD_17,,,,,1,3461,814,51,225,1496,598,55,452,2002,2439,182,595,4002,197,1048,289,109,900,1536,450,687,17,93,472,74,83,169,3,13,64,128,64,88,,,,,,4,,,1,,,,,4,1,,,,11,,,,,,,,1
TOD_18,,,,,1,1402,254,32,66,606,271,56,278,990,908,208,575,1552,121,388,157,52,248,573,130,171,4,53,167,74,43,59,6,1,34,68,34,13,,,1,,,,,,2,,,,,6,,1,,,,,,,,,1,,
TOD_19,,,,,1,1071,191,31,64,517,239,38,204,792,675,77,267,1311,85,370,145,57,344,528,149,193,11,48,113,48,46,36,5,4,33,66,33,16,,,,,,,2,,,,,,,5,,1,,,,,,,,,1,,
TOD_20,,,,,1,2192,335,65,112,1055,478,78,478,1691,1292,146,649,2563,180,763,318,115,757,1048,287,349,20,97,264,99,97,86,21,,65,130,65,22,,,1,,,,,,,2,,,,,,,,,,,,,,,,,
TOD_21,,,,,1,1467,257,42,78,661,306,52,295,1095,875,93,402,1751,112,490,198,74,470,704,186,239,13,80,157,78,65,55,10,,42,84,42,14,,,,,,,,,,2,,,,,,,1,,,,,,,,,,
TOD_22,,,,,1,963,159,24,60,430,210,30,196,692,606,61,217,1176,71,306,147,45,230,486,102,160,7,55,116,24,36,39,4,3,28,63,30,6,,,1,,1,,,,,,3,3,3,6,2,1,,,1,,,,1,,,,
TOD_23,,,,,1,1082,174,30,63,490,238,38,225,815,686,55,310,1298,85,360,141,56,355,516,125,176,10,46,132,49,50,45,7,,31,62,31,11,,,,,,,,,,2,,,1,,,,,,,,,,,,,,
TOD_24,,,,,1,3780,756,86,252,1707,794,137,780,2802,2458,232,992,5077,243,1235,500,159,831,2004,481,672,28,135,333,147,140,110,25,13,90,192,94,30,,,2,,,,11,,,41,12,10,8,29,4,1,,,4,,,,1,,3,,
TOD_25,,,,,1,739,118,19,41,347,169,24,158,512,449,50,192,894,62,250,114,37,173,383,90,141,4,37,80,18,30,25,3,,24,55,26,18,,,2,,,,,,,1,4,3,4,1,2,,1,1,,,,,,,2,,
TOD_26,,,,,1,1661,293,48,96,769,362,58,308,1223,1027,116,427,2012,125,555,222,89,382,802,214,291,17,74,181,80,69,64,9,1,52,104,52,42,1,,2,,,,,,,,,2,1,,,,,,1,1,,,1,,,1,
TOD_27,,,,,1,1225,168,36,76,646,311,36,260,844,730,99,350,1438,112,468,197,70,294,602,173,200,9,65,158,44,82,50,5,3,44,92,44,30,,2,2,,,,1,,,,4,4,4,,1,,,,1,,,,,1,1,1,1
TOD_28,,,,,1,1847,288,53,118,912,427,65,341,1351,1138,130,463,2243,153,663,269,102,443,914,253,323,19,85,220,73,75,68,6,8,60,118,59,35,1,,2,,,1,2,,1,3,,1,,4,,,,,,,,2,,1,,,1
